Reporter,Year,Partner,Product categories,Indicator Type,Indicator,Indicator Value
Eritrea,2003,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,11.6109
Eritrea,2003,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,10.4091
Eritrea,2003,India,All Products,Export,Partner share(%)-Top 5 Export Partner,7.2269
Eritrea,2003,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,15.9305
Eritrea,2003,United Arab Emirates,All Products,Import,Partner share(%)-Top 5 Import Partner,12.2507
Eritrea,2003,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,11.5841
Eritrea,2003,Saudi Arabia,All Products,Import,Partner share(%)-Top 5 Import Partner,10.5125
Eritrea,2003,India,All Products,Import,Partner share(%)-Top 5 Import Partner,6.2672
Eritrea,2003,World,Animal,Export,Export Product share(%),34.2579
Eritrea,2003,World,Vegetable,Export,Export Product share(%),21.0373
Eritrea,2003,World,Food Products,Export,Export Product share(%),2.4437
Eritrea,2003,World,Minerals,Export,Export Product share(%),0.2596
Eritrea,2003,World,Fuels,Export,Export Product share(%),
Eritrea,2003,World,Chemicals,Export,Export Product share(%),1.1308
Eritrea,2003,World,Plastic or Rubber,Export,Export Product share(%),2.7582
Eritrea,2003,World,Hides and Skins,Export,Export Product share(%),14.4001
Eritrea,2003,World,Wood,Export,Export Product share(%),0.0985
Eritrea,2003,World,Textiles and Clothing,Export,Export Product share(%),8.7952
Eritrea,2003,World,Footwear,Export,Export Product share(%),1.387
Eritrea,2003,World,Stone and Glass,Export,Export Product share(%),0.1986
Eritrea,2003,World,Metals,Export,Export Product share(%),2.7889
Eritrea,2003,World,Mach and Elec,Export,Export Product share(%),0.7515
Eritrea,2003,World,Transportation,Export,Export Product share(%),2.926
Eritrea,2003,World,Miscellaneous,Export,Export Product share(%),6.7664
Eritrea,2003,World,Raw materials,Export,Export Product share(%),61.3301
Eritrea,2003,World,Intermediate goods,Export,Export Product share(%),27.8548
Eritrea,2003,World,Consumer goods,Export,Export Product share(%),10.0545
Eritrea,2003,World,Capital goods,Export,Export Product share(%),0.7605
Eritrea,2003,World,Raw materials,Import,Import Product share(%),22.9144
Eritrea,2003,World,Intermediate goods,Import,Import Product share(%),25.9109
Eritrea,2003,World,Consumer goods,Import,Import Product share(%),29.2971
Eritrea,2003,World,Capital goods,Import,Import Product share(%),21.8675
Eritrea,2003,World,All Products,Trade Indicator,World Growth (%),8.063025672
Eritrea,2003,World,All Products,Trade Indicator,Country Growth (%),18.10224751
Eritrea,2003,...,...,Trade Indicator,Index of export market penetration,1.20069808
Eritrea,2003,...,...,Trade Indicator,HH Market concentration index,0.280687116
Spain,2018,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,50663.18979
Spain,2018,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,36280.25161
Spain,2018,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,26770.89955
Spain,2018,Portugal,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,24818.79194
Spain,2018,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,22290.6071
Spain,2018,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,47296.26381
Spain,2018,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,40680.88522
Spain,2018,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,31737.89907
Spain,2018,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,24878.42197
Spain,2018,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,15497.96601
Spain,2018,World,Animal,Export,Export(US$ Mil),12737.59449
Spain,2018,World,Vegetable,Export,Export(US$ Mil),25445.52254
Spain,2018,World,Food Products,Export,Export(US$ Mil),17889.87836
Spain,2018,World,Minerals,Export,Export(US$ Mil),4627.800174
Spain,2018,World,Fuels,Export,Export(US$ Mil),21873.50356
Spain,2018,World,Chemicals,Export,Export(US$ Mil),35332.83316
Spain,2018,World,Plastic or Rubber,Export,Export(US$ Mil),17660.52728
Spain,2018,World,Hides and Skins,Export,Export(US$ Mil),2305.028169
Spain,2018,World,Wood,Export,Export(US$ Mil),8428.293891
Spain,2018,World,Textiles and Clothing,Export,Export(US$ Mil),19424.74856
Spain,2018,World,Footwear,Export,Export(US$ Mil),3514.149764
Spain,2018,World,Stone and Glass,Export,Export(US$ Mil),9556.416822
Spain,2018,World,Metals,Export,Export(US$ Mil),28791.4718
Spain,2018,World,Mach and Elec,Export,Export(US$ Mil),43711.92087
Spain,2018,World,Transportation,Export,Export(US$ Mil),66221.15401
Spain,2018,World,Miscellaneous,Export,Export(US$ Mil),11006.81064
Spain,2018,World,Raw materials,Export,Export(US$ Mil),36706.90137
Spain,2018,World,Intermediate goods,Export,Export(US$ Mil),74670.55538
Spain,2018,World,Consumer goods,Export,Export(US$ Mil),147840.7821
Spain,2018,World,Capital goods,Export,Export(US$ Mil),69304.91231
Spain,2018,World,Raw materials,Import,Import(US$ Mil),67543.72014
Spain,2018,World,Intermediate goods,Import,Import(US$ Mil),78202.45057
Spain,2018,World,Consumer goods,Import,Import(US$ Mil),140434.0061
Spain,2018,World,Capital goods,Import,Import(US$ Mil),89950.34215
Spain,2018,World,All Products,Export,Exports (in US$ Mil),328527.6541
Spain,2018,World,All Products,Import,Imports (in US$ Mil),376185.0859
Spain,2018,...,...,Development,Trade Balance (current US$ Mil),38507.46555
Spain,2018,...,...,Development,GDP (current US$ Mil),1419041.95
Spain,2018,...,...,Import,No. Of Import partners,230
Spain,2018,...,...,Import,No. Of Import products,4528
Spain,2018,...,...,Export,No. Of Export partners,222
Spain,2018,...,...,Export,No. Of Export products,4480
Spain,2018,...,...,Others,Population,46723749
Spain,2018,...,...,Others,Ease of Doing Business Rank,28
Spain,2018,...,...,Others,Trading Across Borders Rank,1
Spain,2016,...,...,Others,LPI Rank,23
Spain,2016,...,...,Others,LPI Score,3.727412
Spain,,...,...,Others,Services Trade Restrictions Index - Over All,16.1
Spain,2018,France,All Products,Export,Partner share(%)-Top 5 Export Partner,15.4213
Spain,2018,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,11.0433
Spain,2018,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,8.1488
Spain,2018,Portugal,All Products,Export,Partner share(%)-Top 5 Export Partner,7.5546
Spain,2018,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,6.785
Spain,2018,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,12.5726
Spain,2018,France,All Products,Import,Partner share(%)-Top 5 Import Partner,10.8141
Spain,2018,China,All Products,Import,Partner share(%)-Top 5 Import Partner,8.4368
Spain,2018,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,6.6133
Spain,2018,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,4.1198
Spain,2018,World,Animal,Export,Export Product share(%),3.8772
Spain,2018,World,Vegetable,Export,Export Product share(%),7.7453
Spain,2018,World,Food Products,Export,Export Product share(%),5.4455
Spain,2018,World,Minerals,Export,Export Product share(%),1.4086
Spain,2018,World,Fuels,Export,Export Product share(%),6.658
Spain,2018,World,Chemicals,Export,Export Product share(%),10.7549
Spain,2018,World,Plastic or Rubber,Export,Export Product share(%),5.3757
Spain,2018,World,Hides and Skins,Export,Export Product share(%),0.7016
Spain,2018,World,Wood,Export,Export Product share(%),2.5655
Spain,2018,World,Textiles and Clothing,Export,Export Product share(%),5.9127
Spain,2018,World,Footwear,Export,Export Product share(%),1.0697
Spain,2018,World,Stone and Glass,Export,Export Product share(%),2.9089
Spain,2018,World,Metals,Export,Export Product share(%),8.7638
Spain,2018,World,Mach and Elec,Export,Export Product share(%),13.3054
Spain,2018,World,Transportation,Export,Export Product share(%),20.1569
Spain,2018,World,Miscellaneous,Export,Export Product share(%),3.3503
Spain,2018,World,Raw materials,Export,Export Product share(%),11.1732
Spain,2018,World,Intermediate goods,Export,Export Product share(%),22.7288
Spain,2018,World,Consumer goods,Export,Export Product share(%),45.001
Spain,2018,World,Capital goods,Export,Export Product share(%),21.0956
Spain,2018,World,Raw materials,Import,Import Product share(%),17.9549
Spain,2018,World,Intermediate goods,Import,Import Product share(%),20.7883
Spain,2018,World,Consumer goods,Import,Import Product share(%),37.3311
Spain,2018,World,Capital goods,Import,Import Product share(%),23.9112
Spain,2018,World,All Products,Trade Indicator,World Growth (%),3.499290229
Spain,2018,World,All Products,Trade Indicator,Country Growth (%),2.693837739
Spain,2018,...,...,Trade Indicator,Index of export market penetration,28.01549914
Spain,2018,...,...,Trade Indicator,HH Market concentration index,0.055776258
Spain,2018,...,...,Development,Trade Balance (% of GDP),2.713624185
Spain,2018,...,...,Development,Trade in services (% of GDP),16.76078783
Spain,2018,...,...,Development,Trade (% of GDP),67.5196911
Spain,2018,...,...,Development,"GNI per capita, Atlas method (current US$)",29340
Estonia,2018,Finland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,2701.276342
Estonia,2018,Sweden,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,1856.307759
Estonia,2018,Latvia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,1623.824648
Estonia,2018,Russian Federation,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,1556.132993
Estonia,2018,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,1237.779208
Estonia,2018,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1974.457594
Estonia,2018,Russian Federation,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1937.096872
Estonia,2018,Finland,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1859.533232
Estonia,2018,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1670.17424
Estonia,2018,Lithuania,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1193.852741
Estonia,2018,World,Animal,Export,Export(US$ Mil),444.1382533
Estonia,2018,World,Vegetable,Export,Export(US$ Mil),384.1194369
Estonia,2018,World,Food Products,Export,Export(US$ Mil),776.1423157
Estonia,2018,World,Minerals,Export,Export(US$ Mil),73.15135614
Estonia,2018,World,Fuels,Export,Export(US$ Mil),2627.496218
Estonia,2018,World,Chemicals,Export,Export(US$ Mil),875.2923962
Estonia,2018,World,Plastic or Rubber,Export,Export(US$ Mil),549.1422189
Estonia,2018,World,Hides and Skins,Export,Export(US$ Mil),37.37359197
Estonia,2018,World,Wood,Export,Export(US$ Mil),2235.356463
Estonia,2018,World,Textiles and Clothing,Export,Export(US$ Mil),478.0659664
Estonia,2018,World,Footwear,Export,Export(US$ Mil),81.18318089
Estonia,2018,World,Stone and Glass,Export,Export(US$ Mil),368.7070659
Estonia,2018,World,Metals,Export,Export(US$ Mil),1396.194623
Estonia,2018,World,Mach and Elec,Export,Export(US$ Mil),4282.927322
Estonia,2018,World,Transportation,Export,Export(US$ Mil),1088.455957
Estonia,2018,World,Miscellaneous,Export,Export(US$ Mil),2159.218371
Estonia,2018,World,Raw materials,Export,Export(US$ Mil),1588.665147
Estonia,2018,World,Intermediate goods,Export,Export(US$ Mil),3602.528587
Estonia,2018,World,Consumer goods,Export,Export(US$ Mil),6652.176796
Estonia,2018,World,Capital goods,Export,Export(US$ Mil),5365.92375
Estonia,2018,World,Raw materials,Import,Import(US$ Mil),873.1243515
Estonia,2018,World,Intermediate goods,Import,Import(US$ Mil),4574.63033
Estonia,2018,World,Consumer goods,Import,Import(US$ Mil),8123.203093
Estonia,2018,World,Capital goods,Import,Import(US$ Mil),5043.058658
Estonia,2018,World,All Products,Export,Exports (in US$ Mil),17856.96474
Estonia,2018,World,All Products,Import,Imports (in US$ Mil),19839.35511
Estonia,2003,World,All Products,Tariff,Duty Free Imports (US$ Thousand),7599457.882
Estonia,2018,...,...,Development,Trade Balance (current US$ Mil),1079.593973
Estonia,2018,...,...,Development,GDP (current US$ Mil),30732.14453
Estonia,2003,...,...,Tariff,No. Of Tariff Agreement,1
Estonia,2018,...,...,Import,No. Of Import partners,191
Estonia,2018,...,...,Import,No. Of Import products,4215
Estonia,2018,...,...,Export,No. Of Export partners,183
Estonia,2018,...,...,Export,No. Of Export products,3681
Estonia,2018,...,...,Others,Population,1320884
Estonia,2018,...,...,Others,Ease of Doing Business Rank,12
Estonia,2018,...,...,Others,Trading Across Borders Rank,17
Estonia,2016,...,...,Others,LPI Rank,38
Estonia,2016,...,...,Others,LPI Score,3.363489
Estonia,2018,Finland,All Products,Export,Partner share(%)-Top 5 Export Partner,15.1273
Estonia,2018,Sweden,All Products,Export,Partner share(%)-Top 5 Export Partner,10.3954
Estonia,2018,Latvia,All Products,Export,Partner share(%)-Top 5 Export Partner,9.0935
Estonia,2018,Russian Federation,All Products,Export,Partner share(%)-Top 5 Export Partner,8.7144
Estonia,2018,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,6.9316
Estonia,2018,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,9.9522
Estonia,2018,Russian Federation,All Products,Import,Partner share(%)-Top 5 Import Partner,9.7639
Estonia,2018,Finland,All Products,Import,Partner share(%)-Top 5 Import Partner,9.373
Estonia,2018,China,All Products,Import,Partner share(%)-Top 5 Import Partner,8.4185
Estonia,2018,Lithuania,All Products,Import,Partner share(%)-Top 5 Import Partner,6.0176
Estonia,2018,World,Animal,Export,Export Product share(%),2.4872
Estonia,2018,World,Vegetable,Export,Export Product share(%),2.1511
Estonia,2018,World,Food Products,Export,Export Product share(%),4.3464
Estonia,2018,World,Minerals,Export,Export Product share(%),0.4097
Estonia,2018,World,Fuels,Export,Export Product share(%),14.7141
Estonia,2018,World,Chemicals,Export,Export Product share(%),4.9017
Estonia,2018,World,Plastic or Rubber,Export,Export Product share(%),3.0752
Estonia,2018,World,Hides and Skins,Export,Export Product share(%),0.2093
Estonia,2018,World,Wood,Export,Export Product share(%),12.5181
Estonia,2018,World,Textiles and Clothing,Export,Export Product share(%),2.6772
Estonia,2018,World,Footwear,Export,Export Product share(%),0.4546
Estonia,2018,World,Stone and Glass,Export,Export Product share(%),2.0648
Estonia,2018,World,Metals,Export,Export Product share(%),7.8188
Estonia,2018,World,Mach and Elec,Export,Export Product share(%),23.9846
Estonia,2018,World,Transportation,Export,Export Product share(%),6.0954
Estonia,2018,World,Miscellaneous,Export,Export Product share(%),12.0917
Estonia,2018,World,Raw materials,Export,Export Product share(%),8.8966
Estonia,2018,World,Intermediate goods,Export,Export Product share(%),20.1744
Estonia,2018,World,Consumer goods,Export,Export Product share(%),37.2526
Estonia,2018,World,Capital goods,Export,Export Product share(%),30.0495
Estonia,2018,World,Raw materials,Import,Import Product share(%),4.401
Estonia,2018,World,Intermediate goods,Import,Import Product share(%),23.0584
Estonia,2018,World,Consumer goods,Import,Import Product share(%),40.9449
Estonia,2018,World,Capital goods,Import,Import Product share(%),25.4195
Estonia,2003,World,Raw materials,Tariff,Weighted Average (%),3.221813694
Estonia,2003,World,Intermediate goods,Tariff,Weighted Average (%),0.683528045
Estonia,2003,World,Consumer goods,Tariff,Weighted Average (%),1.420244328
Estonia,2003,World,Capital goods,Tariff,Weighted Average (%),0
Estonia,2018,World,All Products,Trade Indicator,World Growth (%),3.499290229
Estonia,2018,World,All Products,Trade Indicator,Country Growth (%),4.252673006
Estonia,2003,World,All Products,Tariff,Simple Average (%),0.936777788
Estonia,2003,World,All Products,Tariff,Weighted Average (%),0.893047893
Estonia,2003,World,All Products,Tariff,Maximum Rate (%),59
Estonia,2003,World,All Products,Tariff,Duty Free Tariff Lines Share (%),91.93689392
Estonia,2018,...,...,Trade Indicator,Index of export market penetration,6.522667216
Estonia,2018,...,...,Trade Indicator,HH Market concentration index,0.060581808
Estonia,2018,...,...,Development,Trade Balance (% of GDP),3.512914537
Estonia,2018,...,...,Development,Trade in services (% of GDP),43.39111344
Estonia,2018,...,...,Development,Trade (% of GDP),145.0005016
Estonia,2018,...,...,Development,"GNI per capita, Atlas method (current US$)",21140
Ethiopia(excludes Eritrea),2016,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,169.446868
Ethiopia(excludes Eritrea),2016,Saudi Arabia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,167.111227
Ethiopia(excludes Eritrea),2016,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,148.318495
Ethiopia(excludes Eritrea),2016,Switzerland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,130.810096
Ethiopia(excludes Eritrea),2016,China,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,88.6936
Ethiopia(excludes Eritrea),2016,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,6095.987645
Ethiopia(excludes Eritrea),2016,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1681.886324
Ethiopia(excludes Eritrea),2016,India,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1425.330717
Ethiopia(excludes Eritrea),2016,Kuwait,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1062.332437
Ethiopia(excludes Eritrea),2016,Japan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,797.179318
Ethiopia(excludes Eritrea),2016,World,Animal,Export,Export(US$ Mil),110.129518
Ethiopia(excludes Eritrea),2016,World,Vegetable,Export,Export(US$ Mil),1057.061558
Ethiopia(excludes Eritrea),2016,World,Food Products,Export,Export(US$ Mil),12.165965
Ethiopia(excludes Eritrea),2016,World,Minerals,Export,Export(US$ Mil),15.003784
Ethiopia(excludes Eritrea),2016,World,Fuels,Export,Export(US$ Mil),0.167138
Ethiopia(excludes Eritrea),2016,World,Chemicals,Export,Export(US$ Mil),4.380399
Ethiopia(excludes Eritrea),2016,World,Plastic or Rubber,Export,Export(US$ Mil),3.664857
Ethiopia(excludes Eritrea),2016,World,Hides and Skins,Export,Export(US$ Mil),87.033608
